id_barrio,barrio,latitud,longitud,ruta_cobro,nom_ruta
12223,VELODROMO,6.252743341539962,-75.59766768024325,RUTA 9 BELEN (MOLINOS),NORTE2   (9-10-13)
12224,CONQUISTADORES,6.242174527466991,-75.58595514107158,RUTA 9 BELEN (MOLINOS),NORTE2   (9-10-13)
12226,SURAMERICANA,6.253481871851329,-75.58792371832864,RUTA 9 BELEN (MOLINOS),NORTE2   (9-10-13)
12227,BELEN PARQUE,6.232946640393626,-75.5959221753146,RUTA 8 BELEN,NORTE1   (1-4-7)
12228,BELEN LAS MARGARITAS,6.2205140114190085,-75.59658751003693,RUTA 8 BELEN,NORTE1   (1-4-7)
12229,FRANCISCO ANTONIO ZEA,6.285536691334641,-75.57349161388933,RUTA 16 ALFONSO LOPEZ,NORTE3   (22-25-28)
12230,BELEN NOGAL,6.236266022038973,-75.59787686837385,RUTA 8 BELEN,NORTE1   (1-4-7)
12231,LAURELES FLORIDA NUEVA,6.224801367635877,-75.5812557526367,RUTA 9 BELEN (MOLINOS),NORTE2   (9-10-13)
12233,ANDALUCIA LA FRANCIA,6.297302269177835,-75.55400632441315,RUTA 22 COPACABANA,MANRIQUE
12234,SIMON BOLIVAR,6.246337328563883,-75.60590322706456,RUTA 9 BELEN (MOLINOS),NORTE2   (9-10-13)
12236,NIQUIA LAURELES DE TERRANOVA,6.344378076929142,-75.54119026257425,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12237,BELEN DIEGO ECHAVARRIA,6.2182002038103406,-75.5947238847601,RUTA 8 BELEN,NORTE1   (1-4-7)
12238,LA CAMILA,6.328425579608114,-75.54090562206159,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12239,LA GABRIELA,6.319583723336074,-75.55111277657483,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12240,NIQUIA SANTA ISABEL II,6.341149049158099,-75.53980306569858,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12241,BELEN ALIADAS,6.2234316537898655,-75.60481017879484,RUTA 8 BELEN,NORTE1   (1-4-7)
12242,CAICEDO,6.241482452116904,-75.54739855924859,RUTA 11.1 CENTRO,MEDELLIN ORIENTE5   (31-34-37)
12243,NIQUIA (CAMINO DE LOS VIENTOS),6.341417211528791,-75.53988318676535,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12244,NIQUIA (LOS ANGELES),6.3438352291945375,-75.55696332793097,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12245,SIN ASIGNAR,6.245070393025807,-75.56318071164543,,
12246,NIQUIA (ROSALES DE TERRANOVA),6.345019778303714,-75.5400293374197,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12247,ZAMORA,6.306754681102323,-75.55234830545753,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12248,BELEN VICUÑA,6.23359947314835,-75.60458174338734,RUTA 9 BELEN (MOLINOS),NORTE1   (1-4-7)
12249,NIQUIA (NOGALES DE TERRANOVA),6.34176340473431,-75.54224622824621,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12250,FLORIDA NUEVA,6.250716347896237,-75.59306754125973,RUTA 9 BELEN (MOLINOS),NORTE2   (9-10-13)
12251,NIQUIA (SENDEROS DE SAN JACINTO),6.342295683085795,-75.54186812736747,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12254,TRICENTENARIO,6.291035995767417,-75.56722198687532,RUTA 16 ALFONSO LOPEZ,COPACABANA - GIRARDOTA
12255,LA CEIBA,6.376294115738414,-75.44337498935752,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,COPACABANA - GIRARDOTA
12256,BELEN LA INMACULADA,6.220542727654787,-75.59683543760934,RUTA 8 BELEN,NORTE1   (1-4-7)
