id_barrio;barrio;origen
46918;FLORENCIA;cobro
46979;FLORENCIA;cobro
46875;FLORESTA;cobro
47523;FLORIÁN;cobro
47636;FLORIDA;cobro
47249;FONSECA;cobro
46687;FORTUL;cobro
47125;FOSCA;cobro
47338;FRANCISCO PIZARRO;cobro
46656;FREDONIA;cobro
47564;FRESNO;cobro
46616;FRONTINO;cobro
47287;FUENTE DE ORO;cobro
46954;FUNDACIÓN;cobro
47368;FUNES;cobro
47182;FÚQUENE;cobro
46751;GACHALÁ;cobro
47142;GACHANCIPÁ;cobro
46846;GACHANTIVÁ;cobro
46752;GACHETÁ;cobro
47456;GALÁN;cobro
47551;GALERAS;cobro
47106;GAMA;cobro
47006;GAMARRA;cobro
47457;GAMBITA;cobro
46860;GAMEZA;cobro
46806;GARAGOA;cobro
47205;GARZÓN;cobro
47290;GÉNOVA;cobro
47206;GIGANTE;cobro
46617;GIRALDO;cobro
46599;GÓMEZ PLATA;cobro
47007;GONZÁLEZ;cobro
47379;GRAMALOTE;cobro
46633;GRANADA;cobro
47163;GRANADA;cobro
47288;GRANADA;cobro
46782;GUACAMAYAS;cobro
47613;GUACARÍ;cobro
46986;GUACHENÉ;cobro
47183;GUACHETÁ;cobro
47369;GUACHUCAL;cobro
46600;GUADALUPE;cobro
47207;GUADALUPE;cobro
47458;GUADALUPE;cobro
47090;GUADUAS;cobro
47324;GUAITARILLA;cobro
47116;GUALMATÁN;cobro
47279;GUAMAL;cobro
47305;GUAMAL;cobro
47594;GUAMO;cobro
46964;GUAPI;cobro
47459;GUAPOTÁ;cobro
47535;GUARANDA;cobro
47107;GUASCA;cobro
47587;GUATAPÉ;cobro
47083;GUATAQUÍ;cobro
47108;GUATAVITA;cobro
46838;GUATEQUE;cobro
47446;GUÁTICA;cobro
47524;GUAVATÁ;cobro
46753;GUAYABAL DE SÍQUIMA;cobro
47126;GUAYABETAL;cobro
46839;GUAYATÁ;cobro
47127;GUTIÉRREZ;cobro
47313;GÜEPSA;cobro
46783;GÜICÁN;cobro
47392;HACARÍ;cobro
46742;HATILLO DE LOBA;cobro
47460;HATO;cobro
46930;HATO COROZAL;cobro
47250;HATONUEVO;cobro
46618;HELICONIA;cobro
47413;HERRÁN;cobro
47600;HERVEO;cobro
46657;HISPANIA;cobro
47216;HOBO;cobro
47565;HONDA;cobro
47569;ICONONZO;cobro
47371;ILES;cobro
47121;IMUÉS;cobro
47192;INÍRIDA;cobro
46968;INZÁ;cobro
47373;IPIALES;cobro
47217;IQUIRA;cobro
47233;ISNOS;cobro
46744;ISTMINA;cobro
46601;ITUANGO;cobro
46861;IZA;cobro
46727;JAMBALÓ;cobro
46658;JARDÍN;cobro
46797;JENESANO;cobro
46659;JERICÓ;cobro
46881;JERICÓ;cobro
47084;JERUSALÉN;cobro
47526;JESÚS MARÍA;cobro
47488;JORDÁN;cobro
46474;JORGE ELIECER GAITAN;cobro
46712;JUAN DE ACOSTA;cobro
47109;JUNÍN;cobro
47027;JURADÓ;cobro
47063;LA APARTADA;cobro
47226;LA ARGENTINA;cobro
47527;LA BELLEZA;cobro
46840;LA CAPILLA;cobro
46635;LA CEJA;cobro
47447;LA CELIA;cobro
46560;LA CHORRERA;cobro
47354;LA CRUZ;cobro
47637;LA CUMBRE;cobro
47393;LA ESPERANZA;cobro
47318;LA FLORIDA;cobro
47008;LA GLORIA;cobro
47193;LA GUADALUPE;cobro
46992;LA JAGUA DE IBIRICO;cobro
47251;LA JAGUA DEL PILAR;cobro
47325;LA LLANADA;cobro
47289;LA MACARENA;cobro
46887;LA MERCED;cobro
46919;LA MONTAÑITA;cobro
47132;LA PALMA;cobro
47000;LA PAZ;cobro
47528;LA PAZ;cobro
46561;LA PEDRERA;cobro
47093;LA PEÑA;cobro
46660;LA PINTADA;cobro
47227;LA PLATA;cobro
47394;LA PLAYA;cobro
47647;LA PRIMAVERA;cobro
46931;LA SALINA;cobro
46949;LA SIERRA;cobro
47439;LA TEBAIDA;cobro
47339;LA TOLA;cobro
46636;LA UNIÓN;cobro
47124;LA UNIÓN;cobro
47558;LA UNIÓN;cobro
46813;LA UVITA;cobro
46980;LA VEGA;cobro
47094;LA VEGA;cobro
46562;LA VICTORIA;cobro
46825;LA VICTORIA;cobro
47627;LA VICTORIA;cobro
47414;LABATECA;cobro
46785;LABRANZAGRANDE;cobro
47529;LANDÁZURI;cobro
47423;LEGUÍZAMO;cobro
47356;LEIVA;cobro
47291;LEJANÍAS;cobro
47184;LENGUAZAQUE;cobro
47348;LÉRIDA;cobro
46563;LETICIA;cobro
47350;LÍBANO;cobro
46619;LIBORINA;cobro
47326;LINARES;cobro
47017;LLORÓ;cobro
46728;LÓPEZ;cobro
47048;LORICA;cobro
47327;LOS ANDES;cobro
47053;LOS CÓRDOBAS;cobro
47552;LOS PALMITOS;cobro
47400;LOS PATIOS;cobro
47509;LOS SANTOS;cobro
47380;LOURDES;cobro
46700;LURUACO;cobro
46807;MACANAL;cobro
47475;MACARAVITA;cobro
46577;MACEO;cobro
46755;MACHETÁ;cobro
46754;MAGANGUÉ;cobro
47136;MAGÜÍ PAYÁN;cobro
46756;MAHATES;cobro
47242;MAICAO;cobro
47476;MÁLAGA;cobro
46695;MALAMBO;cobro
47328;MALLAMA;cobro
47432;MANATÍ;cobro
47001;MANAURE;cobro
47243;MANAURE;cobro
46932;MANÍ;cobro
47076;MANTA;cobro
46891;MANZANARES;cobro
46990;MAPIRIPÁN;cobro
46915;MAPIRIPANA;cobro
46759;MARGARITA;cobro
46760;MARÍA LA BAJA;cobro
46637;MARINILLA;cobro
46826;MARIPÍ;cobro
47566;MARIQUITA;cobro
46888;MARMATO;cobro
46892;MARQUETALIA;cobro
46893;MARULANDA;cobro
47510;MATANZA;cobro
47119;MEDINA;cobro
47018;MEDIO ATRATO;cobro
47032;MEDIO BAUDÓ;cobro
46981;MERCADERES;cobro
47293;MESETAS;cobro
46720;MILÁN;cobro
46791;MIRAFLORES;cobro
47201;MIRAFLORES;cobro
47420;MIRITI PARANÁ;cobro
47450;MISTRATÓ;cobro
47641;MITÚ;cobro
47418;MOCOA;cobro
47489;MOGOTES;cobro
47477;MOLAGAVITA;cobro
47049;MOMIL;cobro
46762;MOMPÓS;cobro
46862;MONGUA;cobro
46863;MONGUÍ;cobro
46847;MONIQUIRÁ;cobro
47054;MOÑITOS;cobro
46661;MONTEBELLO;cobro
46821;MONTECRISTO;cobro
47064;MONTELÍBANO;cobro
47292;MONTENEGRO;cobro
47051;MONTERÍA;cobro
46933;MONTERREY;cobro
46834;MORALES;cobro
46950;MORALES;cobro
46921;MORELIA;cobro
47195;MORICHAL;cobro
47540;MORROA;cobro
47341;MOSQUERA;cobro
46767;MOTAVITA;cobro
47603;MURILLO;cobro
46674;MURINDÓ;cobro
47562;MUTATÁ;cobro
47406;MUTISCUA;cobro
46827;MUZO;cobro
46638;NARIÑO;cobro
47085;NARIÑO;cobro
47319;NARIÑO;cobro
47228;NÁTAGA;cobro
47575;NATAGAIMA;cobro
46573;NECHÍ;cobro
46676;NECOCLÍ;cobro
46757;NEMOCÓN;cobro
47086;NILO;cobro
47095;NIMAIMA;cobro
46864;NOBSA;cobro
47096;NOCAIMA;cobro
46909;NORCASIA;cobro
46678;NOROSÍ;cobro
47038;NÓVITA;cobro
47257;NUEVA GRANADA;cobro
46798;NUEVO COLÓN;cobro
46934;NUNCHÍA;cobro
47028;NUQUÍ;cobro
47628;OBANDO;cobro
47490;OCAMONTE;cobro
47395;OCAÑA;cobro
47461;OIBA;cobro
46768;OICATÁ;cobro
46620;OLAYA;cobro
47342;OLAYA HERRERA;cobro
47491;ONZAGA;cobro
47234;OPORAPA;cobro
47419;ORITO;cobro
46935;OROCUÉ;cobro
47576;ORTEGA;cobro
47329;OSPINA;cobro
46828;OTANCHE;cobro
47541;OVEJAS;cobro
46808;PACHAVITA;cobro
47133;PACHO;cobro
47642;PACOA;cobro
46906;PÁCORA;cobro
46959;PADILLA;cobro
46792;PÁEZ;cobro
46730;PÁEZ;cobro
47229;PAICOL;cobro
46993;PAILITAS;cobro
47134;PAIME;cobro
46876;PAIPA;cobro
46786;PAJARITO;cobro
47219;PALERMO;cobro
46902;PALESTINA;cobro
47235;PALESTINA;cobro
47462;PALMAR;cobro
47463;PALMAS DEL SOCORRO;cobro
47544;PALMITO;cobro
47567;PALOCABILDO;cobro
47408;PAMPLONITA;cobro
47196;PANA PANA;cobro
47164;PANDI;cobro
46784;PANQUEBA;cobro
47388;PAPUNAUA;cobro
47492;PÁRAMO;cobro
47120;PARATEBUENO;cobro
47165;PASCA;cobro
46731;PATÍA;cobro
46829;PAUNA;cobro
46787;PAYA;cobro
46936;PAZ DE ARIPORO;cobro
46882;PAZ DE RÍO;cobro
47271;PEDRAZA;cobro
47009;PELAYA;cobro
46639;PEÑOL;cobro
46894;PENSILVANIA;cobro
46621;PEQUE;cobro
46865;PESCA;cobro
46983;PIAMONTE;cobro
47588;PIEDRAS;cobro
46732;PIENDAMÓ;cobro
47435;PIJAO;cobro
47280;PIJIÑO DEL CARMEN;cobro
47493;PINCHOTE;cobro
46923;PINILLOS;cobro
46713;PIOJÓ;cobro
46788;PISBA;cobro
47208;PITAL;cobro
47272;PIVIJAY;cobro
47577;PLANADAS;cobro
47065;PLANETA RICA;cobro
47258;PLATO;cobro
47357;POLICARPA;cobro
46707;POLONUEVO;cobro
46708;PONEDERA;cobro
46937;PORE;cobro
47374;POTOSÍ;cobro
47638;PRADERA;cobro
47595;PRADO;cobro
47330;PROVIDENCIA;cobro
46625;PROVIDENCIA;cobro
47002;PUEBLO BELLO;cobro
47066;PUEBLO NUEVO;cobro
47451;PUEBLO RICO;cobro
47266;PUEBLO VIEJO;cobro
46662;PUEBLORRICO;cobro
47530;PUENTE NACIONAL;cobro
47375;PUERRES;cobro
47389;PUERTO ALEGRÍA;cobro
46566;PUERTO ARICA;cobro
47190;PUERTO ASÍS;cobro
47556;PUERTO BERRÍO;cobro
46703;PUERTO BOYACÁ;cobro
47421;PUERTO CAICEDO;cobro
47648;PUERTO CARREÑO;cobro
46696;PUERTO COLOMBIA;cobro
47197;PUERTO COLOMBIA;cobro
47294;PUERTO CONCORDIA;cobro
47055;PUERTO ESCONDIDO;cobro
47312;PUERTO GAITÁN;cobro
47247;PUERTO GUZMÁN;cobro
47067;PUERTO LIBERTADOR;cobro
47295;PUERTO LLERAS;cobro
47020;PUERTO LÓPEZ;cobro
46579;PUERTO NARE;cobro
46567;PUERTO NARIÑO;cobro
47531;PUERTO PARRA;cobro
46922;PUERTO RICO;cobro
47296;PUERTO RICO;cobro
46688;PUERTO RONDÓN;cobro
46568;PUERTO SANTANDER;cobro
47401;PUERTO SANTANDER;cobro
46960;PUERTO TEJADA;cobro
46580;PUERTO TRIUNFO;cobro
47501;PUERTO WILCHES;cobro
46758;PULÍ;cobro
47376;PUPIALES;cobro
46733;PURACÉ;cobro
47596;PURIFICACIÓN;cobro
47050;PURÍSIMA;cobro
47097;QUEBRADANEGRA;cobro
47128;QUETAME;cobro
47019;QUIBDÓ;cobro
47441;QUIMBAYA;cobro
47307;QUINCHÍA;cobro
46831;QUÍPAMA;cobro
47176;QUIPILE;cobro
47415;RAGONVALIA;cobro
46799;RAMIRIQUÍ;cobro
46848;RÁQUIRA;cobro
46938;RECETOR;cobro
46970;REGIDOR;cobro
46585;REMEDIOS;cobro
47273;REMOLINO;cobro
47429;REPELÓN;cobro
47306;RESTREPO;cobro
47614;RESTREPO;cobro
47087;RICAURTE;cobro
47331;RICAURTE;cobro
47010;RÍO DE ORO;cobro
46745;RÍO IRO;cobro
46746;RÍO QUITO;cobro
46982;RÍO VIEJO;cobro
47578;RIOBLANCO;cobro
47372;RIOFRÍO;cobro
47511;RIONEGRO;cobro
47024;RIOSUCIO;cobro
46897;RISARALDA;cobro
47220;RIVERA;cobro
47137;ROBERTO PAYÁN;cobro
47629;ROLDANILLO;cobro
47579;RONCESVALLES;cobro
46800;RONDÓN;cobro
46952;ROSAS;cobro
47589;ROVIRA;cobro
47502;SABANA DE TORRES;cobro
46709;Sabanagrande;cobro
46622;SABANALARGA;cobro
46710;SABANALARGA;cobro
46939;SABANALARGA;cobro
46962;SABANAS DE SAN ÁNGEL;cobro
46832;SABOYÁ;cobro
46940;SÁCAMA;cobro
46849;SÁCHICA;cobro
47059;SAHAGÚN;cobro
47237;SALADOBLANCO;cobro
46907;SALAMINA;cobro
47274;SALAMINA;cobro
47381;SALAZAR;cobro
47597;SALDAÑA;cobro
47437;SALENTO;cobro
46663;SALGAR;cobro
46769;SAMACÁ;cobro
46910;SAMANÁ;cobro
47332;SAMANIEGO;cobro
47553;SAMPUÉS;cobro
47238;SAN AGUSTÍN;cobro
47011;SAN ALBERTO;cobro
46634;SAN ANDRÉS;cobro
47478;SAN ANDRÉS;cobro
47554;SAN ANDRÉS DE CUERQUÍA;cobro
46748;SAN ANDRÉS DE SOTAVENTO;cobro
47056;SAN ANTERO;cobro
47580;SAN ANTONIO;cobro
46761;SAN ANTONIO DEL TEQUENDAMA;cobro
47532;SAN BENITO;cobro
47559;SAN BENITO ABAD;cobro
47166;SAN BERNARDO;cobro
47358;SAN BERNARDO;cobro
47057;SAN BERNARDO DEL VIENTO;cobro
47396;SAN CALIXTO;cobro
46641;SAN CARLOS;cobro
47070;SAN CARLOS;cobro
47023;SAN CARLOS DE GUAROA;cobro
47135;SAN CAYETANO;cobro
47402;SAN CAYETANO;cobro
46691;SAN CRISTÓBAL;cobro
47003;SAN DIEGO;cobro
46793;SAN EDUARDO;cobro
47039;SAN ESTANISLAO;cobro
47198;SAN FELIPE;cobro
47043;SAN FERNANDO;cobro
46642;SAN FRANCISCO;cobro
47098;SAN FRANCISCO;cobro
47424;SAN FRANCISCO;cobro
47494;SAN GIL;cobro
47060;SAN JACINTO;cobro
47075;SAN JACINTO DEL CAUCA;cobro
46623;SAN JERÓNIMO;cobro
47495;SAN JOAQUÍN;cobro
46898;SAN JOSÉ;cobro
46603;SAN JOSÉ DE LA MONTAÑA;cobro
47479;SAN JOSÉ DE MIRANDA;cobro
46850;SAN JOSÉ DE PARE;cobro
47072;SAN JOSÉ DE URÉ;cobro
46723;SAN JOSÉ DEL FRAGUA;cobro
47202;SAN JOSÉ DEL GUAVIARE;cobro
47040;SAN JOSÉ DEL PALMAR;cobro
47297;SAN JUAN DE ARAMA;cobro
47335;SAN JUAN DE BETULIA;cobro
47117;SAN JUAN DE RÍO SECO;cobro
47525;SAN JUAN DE URABÁ;cobro
47252;SAN JUAN DEL CESAR;cobro
47115;SAN JUAN NEPOMUCENO;cobro
47308;SAN JUANITO;cobro
47359;SAN LORENZO;cobro
46643;SAN LUIS;cobro
47590;SAN LUIS;cobro
46809;SAN LUIS DE GACENO;cobro
46941;SAN LUIS DE PALENQUE;cobro
47340;SAN LUIS DE SINCÉ;cobro
47560;SAN MARCOS;cobro
47012;SAN MARTÍN;cobro
46693;SAN MARTÍN DE LOBA;cobro
46814;SAN MATEO;cobro
47425;SAN MIGUEL;cobro
47480;SAN MIGUEL;cobro
46833;SAN MIGUEL DE SEMA;cobro
47545;SAN ONOFRE;cobro
47360;SAN PABLO;cobro
46697;SAN PABLO DE BORBUR;cobro
46714;SAN PABLO DE BORBUR;cobro
47555;SAN PEDRO;cobro
47616;SAN PEDRO;cobro
47361;SAN PEDRO DE CARTAGO;cobro
47513;SAN PEDRO DE LOS MILAGROS;cobro
47508;SAN PEDRO DE URABÁ;cobro
47071;SAN PELAYO;cobro
46644;SAN RAFAEL;cobro
46586;SAN ROQUE;cobro
46734;SAN SEBASTIÁN;cobro
46965;SAN SEBASTIÁN DE BUENAVISTA;cobro
46645;SAN VICENTE;cobro
47503;SAN VICENTE DE CHUCURÍ;cobro
46924;SAN VICENTE DEL CAGUÁN;cobro
46966;SAN ZENÓN;cobro
47320;SANDONÁ;cobro
47283;SANTA ANA;cobro
47452;SANTA BÁRBARA;cobro
47512;SANTA BÁRBARA;cobro
47143;SANTA BÁRBARA DE ISCUANDÉ;cobro
46969;SANTA BÁRBARA DE PINTO;cobro
47194;SANTA CATALINA;cobro
47464;SANTA HELENA DEL OPÓN;cobro
47604;SANTA ISABEL;cobro
47428;SANTA LUCÍA;cobro
46810;SANTA MARÍA;cobro
47221;SANTA MARÍA;cobro
46557;SANTA MARIA DE MILAN;cobro
47277;SANTA MARTA;cobro
46985;SANTA ROSA;cobro
47256;SANTA ROSA DE LIMA;cobro
46605;SANTA ROSA de osos;cobro
46715;SANTA ROSA DE VITERBO;cobro
47259;SANTA ROSA DEL SUR;cobro
47649;SANTA ROSALÍA;cobro
46851;SANTA SOFÍA;cobro
47157;SANTACRUZ GUACHAVÉZ;cobro
46624;SANTAFÉ DE ANTIOQUIA;cobro
46852;SANTANA;cobro
46961;SANTANDER DE QUILICHAO;cobro
47382;SANTIAGO;cobro
47426;SANTIAGO;cobro
47546;SANTIAGO DE TOLÚ;cobro
47422;SANTO TOMÁS;cobro
47449;SANTUARIO;cobro
47334;SAPUYES;cobro
46689;SARAVENA;cobro
47386;SARDINATA;cobro
47099;SASAIMA;cobro
46815;SATIVANORTE;cobro
46816;SATIVASUR;cobro
46588;SEGOVIA;cobro
47077;SESQUILÉ;cobro
46770;SIACHOQUE;cobro
47158;SIBATÉ;cobro
47427;SIBUNDOY;cobro
47409;SILOS;cobro
47167;SILVANIA;cobro
46972;Silvia;cobro
47465;SIMACOTA;cobro
47185;SIMIJACA;cobro
47264;SIMITÍ;cobro
46230;SIN ASIGNAR BARRANQUILLA;cobro
46226;SIN ASIGNAR MEDELLIN;cobro
47041;SIPÍ;cobro
47275;SITIONUEVO;cobro
46817;SOATÁ;cobro
46883;SOCHA;cobro
47466;SOCORRO;cobro
46884;SOCOTÁ;cobro
46866;SOGAMOSO;cobro
46925;SOLANO;cobro
46926;SOLITA;cobro
46841;SOMONDOCO;cobro
47440;SONSÓN;cobro
47434;SOPETRÁN;cobro
47276;SOPLAVIENTO;cobro
47144;SOPÓ;cobro
46771;SORA;cobro
46772;SORACÁ;cobro
46773;SOTAQUIRÁ;cobro
46953;SOTARA;cobro
47467;SUAITA;cobro
46704;SUAN;cobro
46735;SUÁREZ;cobro
47598;SUÁREZ;cobro
47209;SUAZA;cobro
47155;SUBACHOQUE;cobro
46987;SUCRE;cobro
47533;SUCRE;cobro
47537;SUCRE;cobro
47078;SUESCA;cobro
47100;SUPATÁ;cobro
47333;SURATÁ;cobro
47186;SUSA;cobro
46818;SUSACÓN;cobro
46853;SUTAMARCHÁN;cobro
47187;SUTATAUSA;cobro
46842;SUTATENZA;cobro
47145;TABIO;cobro
47042;TADÓ;cobro
47284;TALAIGUA NUEVO;cobro
46994;TAMALAMEQUE;cobro
46942;TÁMARA;cobro
46690;TAME;cobro
46665;TÁMESIS;cobro
47362;TAMINANGO;cobro
47321;TANGUA;cobro
47644;TARAIRA;cobro
46569;TARAPACÁ;cobro
46574;TARAZÁ;cobro
47210;TARQUI;cobro
46666;TARSO;cobro
46885;TASCO;cobro
46943;TAURAMENA;cobro
47188;TAUSA;cobro
47222;TELLO;cobro
47178;TENA;cobro
47260;TENERIFE;cobro
47156;TENJO;cobro
46843;TENZA;cobro
47397;TEORAMA;cobro
47223;TERUEL;cobro
47230;TESALIA;cobro
47168;TIBACUY;cobro
46801;TIBANÁ;cobro
46867;TIBASOSA;cobro
47079;TIBIRITA;cobro
47387;TIBÚ;cobro
47044;TIERRALTA;cobro
47239;TIMANÁ;cobro
46736;TIMBÍO;cobro
46737;TIMBIQUÍ;cobro
46854;TINJACÁ;cobro
46819;TIPACOQUE;cobro
47301;TIQUISIO;cobro
46774;TOCA;cobro
47088;TOCAIMA;cobro
47146;TOCANCIPÁ;cobro
46855;TOGÜÍ;cobro
46606;TOLEDO;cobro
47416;TOLEDO;cobro
47547;TOLÚ VIEJO;cobro
47514;TONA;cobro
46868;TÓPAGA;cobro
46830;TOPAIPÍ;cobro
46973;TORIBIO;cobro
47630;TORO;cobro
46869;TOTA;cobro
46738;TOTORÓ;cobro
46944;TRINIDAD;cobro
47617;TRUJILLO;cobro
46649;TUBARÁ;cobro
47073;TUCHÍN;cobro
47618;TULUÁ;cobro
47345;TUMACO;cobro
46775;TUNJA;cobro
46835;TUNUNGUÁ;cobro
47177;TÚQUERRES;cobro
47315;TURBACO;cobro
46701;TURBANÁ;cobro
46679;TURBO;cobro
46802;TURMEQUÉ;cobro
46776;TUTA;cobro
46878;TUTAZÁ;cobro
47111;UBALÁ;cobro
47129;UBAQUE;cobro
47631;ULLOA;cobro
46803;UMBITA;cobro
47130;UNE;cobro
47025;UNGUÍA;cobro
46747;UNIÓN PANAMERICANA;cobro
46626;URAMITA;cobro
46984;URIBE;cobro
47245;URIBIA;cobro
46668;URRAO;cobro
47253;URUMITA;cobro
46664;USIACURÍ;cobro
47101;ÚTICA;cobro
46607;VALDIVIA;cobro
47045;VALENCIA;cobro
47265;VALLE DE GUAMEZ;cobro
47496;VALLE DE SAN JOSÉ;cobro
47591;VALLE DE SAN JUAN;cobro
47433;VALPARAÍSO;cobro
46724;VALPARAÍSO;cobro
46589;VEGACHÍ;cobro
47534;VÉLEZ;cobro
47605;VENADILLO;cobro
46669;VENECIA;cobro
47169;VENECIA;cobro
46777;VENTAQUEMADA;cobro
47102;VERGARA;cobro
47632;VERSALLES;cobro
47515;VETAS;cobro
47118;VIANÍ;cobro
46911;VICTORIA;cobro
46680;VIGÍA DEL FUERTE;cobro
47639;VIJES;cobro
47383;VILLA CARO;cobro
46856;VILLA DE LEYVA;cobro
47403;VILLA DEL ROSARIO;cobro
46963;VILLA RICA;cobro
47270;VILLAGARZÓN;cobro
46900;VILLAGÓMEZ;cobro
47606;VILLAHERMOSA;cobro
46717;VILLAMARÍA;cobro
47355;VILLANUEVA;cobro
46945;VILLANUEVA;cobro
47254;VILLANUEVA;cobro
47497;VILLANUEVA;cobro
47080;VILLAPINZÓN;cobro
47571;VILLARRICA;cobro
47224;VILLAVIEJA;cobro
47103;VILLETA;cobro
47179;VIOTÁ;cobro
46804;VIRACACHÁ;cobro
13325;VISITAS MASIVAS;cobro
47298;VISTA HERMOSA;cobro
46899;VITERBO;cobro
47138;YACOPÍ;cobro
47322;YACUANQUER;cobro
47225;YAGUARÁ;cobro
46590;YALÍ;cobro
46608;YARUMAL;cobro
47645;YAVARATÉ;cobro
46591;YOLOMBÓ;cobro
46581;YONDÓ;cobro
46946;YOPAL;cobro
47619;YOTOCO;cobro
47370;ZAMBRANO;cobro
47504;ZAPATOCA;cobro
46971;ZAPAYÁN;cobro
46575;ZARAGOZA;cobro
46794;ZETAQUIRA;cobro
46903;ZIPACÓN;cobro
47147;ZIPAQUIRÁ;cobro
47267;ZONA BANANERA;cobro
46267;CENTRO;cobro
46556;EL SILENCIO;cobro
11891;PUERTA DELSOL;cobro
48610;ESTRATEGIA SOLEDAD;cobro
46171;CERRITO;cobro
11330;LA GERMANIA VILLA GORGONA;cobro
46172;VILLAGORGONA;cobro
46505;VILLAGORGONA;cobro
46075;REC 1;cobro
46076;REC 2;cobro
46477;CENTRO;cobro
48784;URAPANES;cobro
46180;SOACHA PORVENIR;cobro
46149;SOACHA AMISTAD;cobro
26466;LA CHINCA;cobro
27138;LA OSPINA;cobro
26521;SAN CAYETANO;cobro
26444;GUAMALITO;cobro
26422;LA PALMA;cobro
46394;ALFONZO LOPEZ;cobro
46424;BAIRON GAVIRIA;cobro
46367;BALSILLAS;cobro
46383;BUENOS AIRES;cobro
46405;CAIMALITO CENTRO;cobro
46508;EL CIPRES;cobro
46380;EL EDEN;cobro
46360;EL PRADO;cobro
46395;EL PROGRESO;cobro
46490;ESPACIO NORTE;cobro
46429;GAVILANES;cobro
46368;LA MILAGROSA;cobro
46376;LA PLAYA;cobro
46399;LIBERTADORES;cobro
46364;LOS ALMENDROS;cobro
46389;MAGDALENA;cobro
46387;MAGDALENA;cobro
46369;OBRERO;cobro
46398;PEDRO PABLO BELLO;cobro
46358;PÍO XLL;cobro
46375;RESTREPO;cobro
46379;SAN ANTONIO;cobro
46388;SAN CAYETANO;cobro
46381;SAN FERNANDO;cobro
46359;SANTA FE;cobro
46357;SIETE DE ENERO;cobro
46370;SIGIFREDO ZULETA;cobro
46356;TANGARIFE;cobro
46090;LA VIRGINIA;cobro
46378;BAVARIA;cobro
48794;SAN CARLOS;cobro
48795;LUIS CARLOS GALAN;cobro
46414;ALAMEDA;cobro
46433;BALCONES DE LAS COLINAS;cobro
46432;BERLIN;cobro
46415;BRISAS DEL RIO;cobro
46473;CAMELLON DEL QUINDIO;cobro
46084;CARTAGO;cobro
46459;CIIDADELA COMFANDI;cobro
46422;COLLAREJO;cobro
46515;CONDOMINIO BOSQUE LOS LAGOS;cobro
46471;CONQUISTADORES;cobro
46453;EL CIPRES;cobro
46440;EL DIVINO NIÑO;cobro
46418;EL PARAISO;cobro
46457;EL ROBLE;cobro
46455;ERONA;cobro
46468;FABIO SALAZAR;cobro
46417;HORIZONTE;cobro
46476;JORGE ELIECER GAITAN;cobro
46439;LA CRISTINA;cobro
46413;LA ESPERANZA;cobro
46420;LA MILAGROSA;cobro
46472;LAS COLINAS;cobro
46465;LAS VERANERAS;cobro
46449;LOS CAMINOS;cobro
46446;LOS CHORROS;cobro
48606;LOS ROSALES;cobro
46445;LOS SAUCES;cobro
46425;MELQUISEDEC;cobro
46462;NUESTRA SEÑORA DE LA POBREZA;cobro
46410;ORTEZ;cobro
46529;PORVENIR;cobro
46464;PUEBLITO PAISA;cobro
46430;REPUBLICA DE FRANCIA;cobro
46454;SAN AGUSTIN;cobro
46412;SAN FERNANDO;cobro
46442;SAN JERONIMO;cobro
46467;SAN JOSE;cobro
46463;SAN JUAN DE LA CRUZ;cobro
46421;SAN VICENTE;cobro
46423;SANTA ANA;cobro
46461;SANTA HELENA;cobro
46458;SANTA ROSA DE LIMA;cobro
46456;VERONA;cobro
46452;VILLA DEL SOL;cobro
46523;VILLA JULIA;cobro
46451;SANTA MONICA;cobro
46408;PUERTO CALDAS;cobro
46447;LA PRADERA;cobro
46434;CARLOS HOLMES;cobro
46426;LA FLORESTA;cobro
46516;LA GUADALUPE;cobro
46435;LOS NARANJOS;cobro
46427;SAN NICOLAS;cobro
46466;TORRE LA VEGA;cobro
46436;EL ROSARIO;cobro
46431;OBRERO DEPARTAMENTAL;cobro
48803;SAN JOAQUIN (VIA SUPER 13);cobro
48804;LAS ORQUIDEAS (VIA SUPER 13);cobro
48805;URBANIZACION VILLA COMUNERA (VIA SUPER 13);cobro
48806;EL TREBOL (VIA SUPER 13);cobro
48807;LUIS CARLOS GALAN (VIA SUPER13);cobro
48809;EL DANUBIO (VIA SUPER13);cobro
48808;EL JARDIN (VIA SUPER 13);cobro
48825;SAN CARLOS (VIA SUPER 13);cobro
48826;EL JAZMIN;cobro
48827;LOS ANGELES;cobro
48828;VILLA AMALIA (VIA SUPER 13);cobro
48829;PRIMERO DE MAYO (VIA SUPER 13);cobro
48831;BELLA VISTA (VIA SUPER 13);cobro
48830;EL JUBILEO (VIA SUPER 13);cobro
48832;JOSE GAVIRIA CALDERON (VIA SUPER 13);cobro
48833;LA AURORA (VIA SUPER 13);cobro
48834;CAMBULOS (VIA SUPER 13);cobro
48835;LA INDEPENDENCIA (VIA SUPER 13);cobro
48836;LA PAZ (SECTOR CLINICA CONF);cobro
48837;ALAMOS (SECTOR CLINICA CONF);cobro
48838;VILLA JULIANA (SECTOR CLINICA CONF);cobro
48839;VILLA LORENA (SECTOR CLINICA CONF);cobro
48841;GUAYACANES (SECTOR CLINICA CONF);cobro
48843;MONTEVERDE (SECTOR CLINICA CONF);cobro
48844;PRADO VERDE (SECTOR CLINICA COMF);cobro
